시장형태,등록형태,시도,시군구,시장명,주소(지번),주소(도로명),"시장크기 (1=대형시장, 2=중대형시장, 3=중형시장, 4=소형시장)","시장면적(단위선택: 1=제곱미터, 2=평형)",시장면적(㎡),시장면적(평),"소유형태(1=법인시장, 2=개인시장, 3=공설시장, 4=공동시장)","외부형태(전통시장: 1=상가건물형, 2=노점형, 3=장옥형, 4=상가주택형)","개설주기(1=상설, 2=정기, 3=상설+정기)", 정기(장날1), 정기(장날2),상설+정기(장날1), 상설+정기(장날2),전체점포수,영업점포수(합),영업점포수(임차점포수),비영업 점포수(빈점포),비영업 점포수(기타점포), 노점수,2017년-점포소유상인,2017년-점포임차상인,2017년-종업원수,2017년-노점상인수,2017년-총시장상인," 상인회 운영여부(1=운영, 2=미운영)"," 상인회 조직형태(1=시군구청 등록 상인회, 2=상점가진흥조합, 3=사업조합 또는 협동조합, 4=사단법인, 5=임의단체)",상근직원 명수,상인회 회원 수,"보유현황 - 1고객지원센터(1=있음, 2=없음)","보유현황 - 2유아놀이방(어린이놀이터)(1=있음, 2=없음)","보유현황 - 4고객휴게실(1=있음, 2=없음)","보유현황 - 5수유센터(1=있음, 2=없음)","보유현황 - 6물품보관함(1=있음, 2=없음)","보유현황 - 7자전거보관함(1=있음, 2=없음)","보유현황 - 10쇼핑카트(1=있음, 2=없음)","문2) 보유현황 - 12고객동선통로(1=있음, 2=없음)","보유현황 - 16시장전용 고객주차장(1=있음, 2=없음)",보유갯수 - 16시장전용 고객주차장,"보유여부 - 2소화전(1=있음, 2=없음)",보유개수-2소화전,"보유여부 - 3공용소화기(1=있음, 2=없음)",보유개수 - 3공용소화기,"보유여부 - 5경보기(1=있음, 2=없음)",보유개수 - 5경보기,"화재/가스감지센서(1=있음, 2=없음)",보유개수 -화재/가스 감지센서,"보유여부 - 7자동 화재속보 설비(1=있음, 2=없음)",보유개수 - 7자동화재속보설비,"보유여부 - 1CCTV(1=있음, 2=없음)","보유여부 - 2공동수도시설(노점/장옥형)(1=있음, 2=없음)","보유여부 - 3공동화장실(1=있음, 2=없음)",보유개수 -3공동화장실,"보유여부 - 4아케이드(1=있음, 2=없음)","보유여부 - 5냉방시설(1=있음, 2=없음)","보유여부 - 6난방시설(1=있음, 2=없음)","보유여부 - 7가스시설(1=있음, 2=없음)","보유여부 - 8엘리베이터/에스컬레이터(건물형만)(1=있음, 2=없음)","보유여부 - 9장애인용 화장실(1=있음, 2=없음)","보유여부 - 10배수시설(1=있음, 2=없음)","보유여부 - 11실외 가로등(1=있음, 2=없음)","보유여부 - 12전기배선시설(1=있음, 2=없음)","보유여부 - 13건물실내조명 (LED조명 설치 여부)(1=LED조명, 2=형광등 및 백열등)","보유여부 - 13건물실내조명 (LED조명 설치 여부)(1=LED조명, 2=형광등 및 백열등)","보유여부 - 1이동/고정식,이벤트 광장(1=있음, 2=없음)","보유여부 - 2테마거리(1=있음, 2=없음)","보유여부 - 3TV광고판(1=있음, 2=없음)","보유여부 - 4LED광고판(1=있음, 2=없음)","보유여부 - 6아치/조형물(1=있음, 2=없음)","시장/상점가의 주력 상품 여부(1=있음, 2=없음)","시장/상점가의 주력 상품의 개수(1=1개, 2=2개, 3=3개, 4=4개 이상)",시장/상점가의 주력 상품의 상품명
전통시장,등록,경남,창녕군,창녕시장,경상남도 창녕군 창녕읍 술정리44-1,경상남도 창녕군 창녕읍 시장길 100,3,1,"3,300",,3,3,3,,,3,8,100,100,40,0,0,30,60,40,47,30,177,1,1,,50,2,2,2,2,2,2,2,2,1,1,1,6,1,15,2,,2,,2,,1,1,1,1,1,,,2,,2,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,가음정대상가,경상남도 창원시 성산구 원이대로 883번지 15-24,경상남도 창원시 성산구 원이대로 883번지  15-24,3,2,"4,290",1300,4,1,1,,,,,169,155,144,14,0,1,11,144,24,1,180,1,5,8,155,1,2,1,2,2,1,2,1,1,1,1,10,1,68,1,10,1,60,2,,1,,1,8,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,,
전통시장,인정,경남,창원시,가음정시장,경상남도 창원시 성산구 가음동 21-20,경상남도 창원시 성산구 원이대로863번길24,3,1,"8,487",,4,1,1,,,,,209,193,155,16,0,42,38,155,226,42,461,1,1,2,189,1,1,2,2,2,2,2,1,1,1,1,14,1,25,1,3,1,5,2,,1,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,,
전통시장,인정,경남,창원시,경민인터빌상가,경상남도 창원시 마산 회원구 양덕북 12가-113,경상남도 창원시 마산회원구 양덕북12길 113,4,1,"1,640",,1,4,1,,,,,67,57,37,8,2,0,20,37,6,0,63,1,5,4,51,1,2,1,2,2,1,2,1,1,1,1,24,1,24,1,1,1,1,2,,1,,1,16,2,,,1,,1,1,1,1,1,2,2,2,2,1,1,2,,
전통시장,등록,경남,창원시,경창상가,경상남도 창원시 성산구 상남동 73-5,경상남도 창원시 성산구 상남로 67,4,1,"2,946",,4,1,1,,,,,80,69,53,11,0,0,16,53,23,0,92,1,1,6,69,1,2,2,2,2,1,2,1,1,1,1,5,1,20,1,10,1,10,2,,1,,1,10,2,1,1,1,1,2,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,경남,창원시,경화시장,경상남도 창원시 진해구 경화동 906,경상남도 창원시 진해구 경화로 38번길,3,1,"7,784",,3,4,3,,,3,8,166,152,30,14,0,336,122,30,111,336,599,1,1,1,148,1,2,2,2,1,1,2,2,1,2,1,5,1,5,1,5,1,3,1,2,1,,1,1,1,,,1,,1,1,1,1,,2,1,2,2,2,1,2,,
전통시장,등록,경남,창원시,구암시장,경상남도 창원시 마산 회원구 구암동 87,경상남도 창원시 마산 회원구 구암남 14길 8,4,1,990,,1,1,1,,,,,58,53,32,5,0,0,21,32,13,0,66,1,1,,53,1,2,2,2,2,2,2,1,1,1,1,10,1,1,1,1,1,1,2,,1,,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,,
전통시장,등록,경남,창원시,구암현대시장,경상남도 창원시 마산회원구 구암1동 18-2,경상남도 창원시 마산회원구 구암서5길 15 ,4,1,"1,203",,4,1,1,,,,,39,39,24,0,0,0,15,24,2,0,41,1,1,,39,2,2,2,2,2,2,2,2,2,,1,15,1,5,1,8,1,8,2,,2,,1,1,1,1,1,1,2,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,기산프라자,경상남도 창원시 오동동 18-61,경상남도 창원시 오동동14길 29,4,1,"31,380",,1,4,1,,,,,175,83,47,92,0,0,36,47,92,0,175,1,1,4,83,1,2,1,2,1,1,1,1,1,1,1,18,1,22,1,18,1,6,2,,1,,1,2,2,,,1,,1,1,1,1,1,,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,대동그린코아상가,경상남도  창원시 반지동 23,경상남도  창원시 창원천로 292,4,1,"2,600",,4,1,1,,,,,71,71,43,0,0,0,28,43,10,0,81,1,1,4,71,1,2,2,2,2,1,2,1,1,1,1,1,1,28,1,14,1,4,2,,1,,1,12,2,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,경남,창원시,대동씨코아상가시장,경상남도 창원시 마산합포구 해운동 37-4,경상남도 창원시 마산합포구 월영동로8,3,1,"4,298",,4,4,1,,,,,202,168,76,34,0,0,92,76,26,0,194,1,1,8,168,1,2,2,2,2,1,2,1,1,1,1,40,1,25,1,2,1,2,2,,1,,1,1,2,,,1,,1,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,대동중앙상가,경상남도 창원시 의창구 팔용동124-4,경상남도 창원시 의창구 반계로 93 ,4,1,"1,127",,4,1,1,,,,,41,41,23,0,0,0,18,23,9,0,50,1,1,,23,1,2,2,2,2,2,2,2,1,1,1,4,1,10,1,10,1,5,2,,1,,1,4,2,1,1,1,1,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,대동훼미리코아상가,경상남도 창원시 성산구 대방동 358,경상남도 창원시 성산구 대정로 138,4,1,"2,759",,4,1,1,,,,,89,89,69,0,0,6,20,69,24,6,119,1,1,1,89,1,2,2,2,2,1,2,1,1,1,1,20,1,54,1,194,1,49,2,,1,,1,6,2,1,1,1,1,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,경남,창원시,대방덕산1차상가,경상남도 창원시 성산구 대방동 356,경상남도 창원시 성산구 대정로 131,4,1,"2,055",,4,1,1,,,,,67,67,50,0,0,7,17,50,11,7,85,1,1,3,67,1,2,2,2,2,1,2,1,2,,1,12,1,50,1,6,1,150,2,,1,,1,12,2,1,1,1,1,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,덕산그린피아상가,경상남도 창원시 성산구 중앙동 98-6,경상남도 창원시 성산구 용지로 64,4,1,"2,943",,4,1,1,,,,,84,68,58,16,0,0,10,58,11,0,79,1,1,2,68,1,2,2,2,2,2,2,1,1,1,1,6,1,50,1,4,1,2,2,,1,,1,20,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,
전통시장,등록,경남,창원시,동마산시장,경상남도 창원시 마산 회원구 합성동 326-1,경상남도 창원시 마산 회원구 합성남8길 76,3,1,"1,980",,1,1,1,,,,,120,120,80,0,0,0,40,80,27,0,147,1,1,1,120,1,2,2,2,2,2,2,2,1,1,1,40,1,60,1,2,1,60,2,,1,,1,3,1,1,1,1,2,2,1,1,1,,2,2,1,2,2,1,2,,
전통시장,등록,경남,창원시,동성올림픽타운,경상남도 창원시 성상구 중앙동 97-2,경상남도 창원시 성상구 중앙대로 77,4,1,"2,948",,4,1,1,,,,,98,78,52,20,0,0,26,52,50,0,128,1,1,4,75,1,2,2,2,2,1,1,2,1,1,1,43,1,49,1,43,1,499,2,,1,,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,,
전통시장,등록,경남,창원시,롯데종합상가,경상남도 창원시 의창구 용호동 63,경상남도 창원시 의창구 용지로225,4,1,"1,650",,4,1,1,,,,,72,47,30,25,0,0,17,30,101,0,148,1,5,,14,1,2,2,2,2,2,2,2,1,1,1,4,1,10,2,,2,,2,,1,,1,4,1,1,1,1,2,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,마산수산시장,경상남도 창원시 마산합포구 남성동 229-1,경상남도 창원시 마산합포구 수산2길 194,3,1,"14,429",,1,1,1,,,,,344,330,271,14,0,9,59,271,192,9,531,1,1,5,216,1,2,1,2,2,1,2,2,1,1,1,8,1,20,1,8,1,40,2,,1,,1,2,2,2,2,1,2,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,경남,창원시,마산어시장,경상남도 창원시 마산합포구 동성동 314,경상남도 창원시 마산합포구 복요리로 7,1,1,"190,000",,1,4,1,,,,,"1,027","1,000",800,27,0,93,200,800,466,93,1559,1,1,3,700,1,1,1,2,2,1,1,2,1,1,1,20,1,100,1,20,1,10,1,3,1,,1,2,1,,,1,,1,1,1,1,1,2,1,2,1,1,1,1,2,아귀  전어
전통시장,인정,경남,창원시,마산역번개시장,경상남도 창원시 마산회원구 석전1동 43,경상남도 창원시 마산회원구 석전동 16길,4,1,"3,667",,1,4,1,,,,,79,76,57,0,3,22,19,57,11,22,109,1,1,2,76,2,2,2,2,2,2,2,2,1,1,1,60,1,25,1,10,1,6,1,1,1,,1,3,1,,,1,,1,1,1,1,1,2,2,2,2,1,1,2,,
전통시장,등록,경남,창원시,마천시장,경상남도 창원시 진해구 마천동 131-22,경상남도 창원시 진해구 웅동로 57,4,1,"1,280",,3,4,2,5,10,,,24,6,2,18,0,10,4,2,29,10,45,1,5,,3,1,2,2,2,2,2,2,2,1,1,1,5,1,3,2,,2,,2,,2,,1,1,1,,,2,,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,명곡종합상가,경상남도 창원시 의창구 명서동 75-16,경상남도 창원시 의창구 명서로116번길 20 ,4,1,"2,440",,4,1,1,,,,,53,53,40,0,0,14,13,40,20,14,87,1,1,1,53,1,2,2,2,2,1,2,2,1,1,1,6,1,10,1,7,1,7,2,,2,,1,8,2,1,1,1,1,1,1,1,1,,2,2,2,2,2,1,2,,
전통시장,인정,경남,창원시,명서시장,경상남도 창원시 명서동 45-10,경상남도 창원시 의창구 원이대로 189번길 20,3,1,"10,988",,4,1,1,,,,,227,217,147,10,0,0,70,147,50,0,267,1,1,1,217,1,2,1,2,2,1,1,2,1,1,1,6,1,20,1,20,1,1,2,,1,,1,2,1,1,1,1,2,1,1,1,1,,2,2,1,1,1,1,2,,
전통시장,인정,경남,창원시,반송시장,경상남도 창원시 성산구 반림동 17-13,경상남도 창원시 성산구 윈이대로 473번길 20-11,3,1,"2,938",,4,1,1,,,,,316,309,249,7,0,40,60,249,629,40,978,1,1,1,283,1,2,2,2,2,1,1,1,1,2,1,5,1,4,1,5,1,4,2,,1,,1,5,1,1,1,1,2,1,1,1,1,,2,2,2,1,1,1,1,4,칼국수 음식점
전통시장,인정,경남,창원시,봉곡시장,경상남도 창원시 의창구 봉곡동145-1,경상남도 창원시 의창구 봉곡로111번길 16,3,1,"13,012",,4,1,1,,,,,152,152,122,0,0,6,30,122,95,6,253,1,1,1,152,1,2,1,1,2,1,2,2,1,2,1,3,1,10,1,150,1,3,2,,1,,1,3,2,1,1,1,1,2,1,1,1,,2,2,2,2,1,1,2,,
전통시장,등록,경남,창원시,봉곡프라자상가,경상남도 창원시 의창구 봉곡동61-10,경상남도 창원시 의창구 창이대로205번길 5,4,2,"2,640",800,4,1,1,,,,,80,80,65,0,0,0,15,65,28,0,108,1,1,3,80,1,2,2,2,2,1,2,1,1,2,1,2,1,4,1,4,1,4,2,,1,,1,6,2,1,1,1,1,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,등록,경남,창원시,부림상시장,경상남도 창원시 마산합포구 부림동 83-24,경상남도 창원시 마산합포구 동서서4길 2-15,4,1,"1,490",,4,1,1,,,,,59,39,27,20,0,0,12,27,23,0,62,1,1,2,39,1,1,2,2,2,2,2,1,1,1,1,1,1,4,1,4,1,4,2,,1,,1,1,1,1,1,1,2,1,1,1,1,1,,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,부림시장,경상남도 창원시 마산합포구 부림동 32,경상남도 창원시 마산함포구 3·15대로 352 ,3,1,"5,775",,4,1,1,,,,,324,256,109,68,0,7,147,109,83,7,346,1,4,6,229,1,2,1,2,2,2,2,1,1,1,1,12,1,52,1,400,1,400,2,,1,,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,,
전통시장,등록,경남,창원시,북동공설시장,경상남도 창원시 의창우 북동 249-1,경상남도 창원시 의창구 의안로 49번길 30,4,1,"4,100",,3,1,1,,,,,40,40,40,0,0,0,0,40,8,0,48,1,1,4,20,1,2,2,2,2,2,2,2,1,1,1,6,1,20,1,2,1,2,2,,1,,1,6,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,1,2,,
전통시장,인정,경남,창원시,북마산가구시장,경상남도 창원시 마산합포구 추산동 7-6,경상남도 창원시 마산합포구 북성로 17,4,1,"14,153",,1,1,1,,,,,61,60,30,1,0,0,30,30,40,0,100,1,1,1,60,2,2,2,2,2,2,2,2,1,1,1,5,1,1,1,27,1,29,2,,1,,2,,2,2,2,1,2,2,2,1,1,1,,2,2,2,1,1,1,1,가구
전통시장,등록,경남,창원시,북마산중앙시장,경상남도 창원시 마산합포구 상남동 40-1,경상남도 창원시 마산합포구 상남시장로3,4,1,"4,686",,4,1,1,,,,,257,74,44,183,0,0,30,44,18,0,92,1,1,3,50,2,2,2,2,2,2,2,2,2,,1,5,1,16,1,3,1,1,2,,2,,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,사파동성종합상가,경상남도 창원시 성산구 사파동 93,경상남도 창원시 성산구 창이대로 733,4,1,"2,424",,4,1,1,,,,,97,94,54,3,0,0,40,54,29,0,123,1,1,1,94,1,2,2,2,2,2,2,2,1,1,1,4,1,3,1,5,1,123,2,,1,,1,4,1,1,1,1,2,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,산호시장,경상남도 창원시 마산합포구 산호동 28-8,경상남도 창원시 마산합포구 산호시장길 18,4,1,"4,590",,4,4,1,,,,,71,60,34,11,0,1,26,34,2,1,63,1,1,1,60,1,2,2,2,2,2,2,2,1,1,1,8,1,1,1,62,1,62,2,,1,,1,2,1,,,1,,2,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,상남시장,경상남도 창원시 성산구 상남동 16,경상남도 창원시 성산구 마디미로28,2,1,"24,036",,4,1,3,,,4,9,588,588,338,0,0,200,250,338,300,200,1088,1,1,21,588,1,1,1,2,2,1,1,1,1,4,1,12,1,40,1,32,1,11,1,1,1,,1,5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,,
전통시장,등록,경남,창원시,서마산시장,경상남도 창원시 마산회원구 석전동 155-1,경상남도 창원시 마산회원구 석전남16길64,4,1,"1,929",,4,1,1,,,,,26,12,10,14,0,4,2,10,6,4,22,1,1,,10,2,2,2,2,2,2,2,2,2,,1,3,1,20,1,1,1,1,2,,1,,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,석전시장,경상남도 창원시 마산회원구 석전동 257-1,경상남도 창원시 마산회원구 석전동 6길 32,4,1,"1,186",,1,4,1,,,,,190,74,44,116,0,7,30,44,21,7,102,1,1,,74,1,2,2,2,2,2,2,2,1,1,1,10,1,16,1,10,1,2,1,1,1,,1,1,2,,,1,,2,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,성원3차상가,경상남도 창원시 성산구 대방동 355,경상남도 창원시 성산구 대암로80,4,1,"1,305",,4,1,1,,,,,102,98,64,4,0,0,34,64,75,0,173,1,1,5,98,2,2,2,2,2,2,2,2,1,1,1,90,1,26,1,6,1,6,2,,1,,1,1,2,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,2,,
전통시장,등록,경남,창원시,성원그랜드쇼핑상가,경상남도 창원시 성산구 상남동 45-1,경상남도 창원시 성산구 동산로 124,2,1,"10,213",,4,1,1,,,,,547,547,361,0,0,0,186,361,487,0,1034,1,1,4,547,1,2,1,1,1,1,1,2,1,2,1,24,1,240,1,24,1,20,1,1,1,,1,14,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,떡 튀김
전통시장,등록,경남,창원시,소계시장,경상남도 창원시 의창구 소계동83-6,경상남도 창원시 의창구 소계로 83-6,4,1,"2,100",,4,1,1,,,,,41,40,20,1,0,0,20,20,1,0,41,1,1,,37,2,2,2,2,2,2,2,1,2,,1,3,1,8,1,1,1,1,2,,2,,1,1,2,1,1,1,2,1,1,1,1,,2,2,2,2,2,1,2,,
전통시장,인정,경남,창원시,소계옛길시장,경상남도 창원시 의창구 소계동 723-15,경상남도 창원시 의창구 소계로 99-4,4,1,"2,398",,3,4,1,,,,,59,59,48,0,0,3,11,48,37,3,99,1,1,,50,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,27,1,29,2,,2,,1,1,2,,,1,,1,1,1,1,,2,2,2,2,2,2,2,,
전통시장,인정,경남,창원시,소답시장,경상남도 창원시 의창구 북동 246_6,경상남도 창원시 의창구 의안로49번길 31-7 ,4,1,"7,412",,4,4,3,,,2,7,61,61,41,0,0,30,20,41,28,30,119,1,1,2,51,2,2,2,2,2,2,2,1,1,1,1,2,1,6,2,,2,,2,,1,,1,1,2,,,1,,1,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,신마산반월시장(반월시장),경상남도 창원시 마산합포구 반월동 84-13,경상남도 창원시 마산합포구 반월남1길 18-16,4,1,"5,200",,4,1,1,,,,,97,70,35,27,0,3,35,35,53,3,126,1,1,1,70,2,2,2,2,2,2,2,2,2,,1,3,1,2,1,1,1,10,1,1,1,,1,1,1,1,1,1,2,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,신마산시장,경상남도 창원시 마산합포구 해운동 64,경상남도 창원시 마산합포구 문화동15길 13,4,1,"2,336",,4,4,1,,,,,94,80,30,14,0,3,50,30,16,3,99,1,1,1,70,1,2,2,2,2,2,2,2,1,1,1,6,1,14,1,6,1,6,2,,1,,1,2,1,,,1,,1,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,양곡종합상가,경상남도 창원시 성산구 신촌동 33-2,경상남도 창원시 성산구 신촌로102,4,1,"1,505",,1,4,1,,,,,108,97,68,11,0,0,29,68,23,0,120,1,4,1,90,1,1,2,2,2,2,2,2,1,4,1,20,1,2,1,4,1,80,2,,2,,1,4,2,,,1,,2,1,1,1,1,2,1,2,2,2,1,2,,
전통시장,등록,경남,창원시,양덕중앙시장,경상남도 창원시 회원구 양덕동 15-1,경상남도 창원시 회원구 양덕북10길 23 ,4,1,"1,740",,4,1,1,,,,,78,10,5,68,0,0,5,5,12,0,22,1,1,,10,2,2,2,2,2,2,2,2,2,,1,12,1,2,1,3,1,3,2,,1,,1,1,1,2,2,1,2,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,역전통합시장,경상남도 창원시 회원구 석천2동 226-2,경상남도 창운시 회원구 석전동15길 23,4,1,"1,744",,1,1,1,,,,,50,39,35,0,11,0,4,35,18,0,57,1,1,,15,1,2,2,2,2,2,2,2,1,1,1,20,1,10,1,4,1,100,2,,1,,1,1,2,1,1,1,2,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,웅천시장,경상남도 창원시 진해구 성내동 327,경상남도 창원시 진해구 웅천중로56번길 8,4,1,"1,989",,3,4,2,4,9,,,13,10,1,3,0,16,9,1,2,16,28,2,,,,2,2,2,2,2,2,2,2,2,,1,2,2,,2,,2,,2,,2,,1,1,1,,,2,,2,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,월영대시장,경상남도 창원시 마산합포구 해운동14-15,경상남도 창원시 마산합포구 월영남1길 13,3,1,"5,110",,2,1,1,,,,,145,134,110,11,0,0,24,110,29,0,163,1,1,,132,2,2,2,2,2,1,2,2,2,,1,3,1,1,1,27,1,29,2,,2,,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,,
전통시장,등록,경남,창원시,유신종합상가,경상남도 창원시 성산구 신촌동 15-6,경상남도 창원시 성산구 신촌로 21,4,1,"1,488",,4,1,1,,,,,58,54,30,4,0,1,24,30,35,1,90,1,1,,51,1,2,2,2,2,1,2,2,1,1,1,102,1,10,1,2,1,2,2,,1,,1,2,2,1,1,1,2,1,1,1,1,1,,2,2,2,2,1,1,1,음식점
전통시장,등록,경남,창원시,정우새어시장,경상남도 창원시 마산합포구 동성동 313,경상남도 창원시 마산합포구 어시장7길126,4,1,"3,871",,4,1,1,,,,,73,70,52,3,0,0,18,52,10,0,80,1,1,4,60,1,2,2,2,2,2,2,2,1,1,1,15,1,20,1,15,1,3,2,,1,,1,4,1,1,1,1,2,1,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,중앙시장(창원중앙시장),경상남도 창원시 성산구 중앙동 8-10,경상남도 창원시 성산구 외동반림로 126길50,4,2,"4,811",1458,4,1,1,,,,,242,30,27,212,0,0,3,27,3,0,33,1,1,,25,2,2,2,2,2,2,2,2,1,1,1,6,1,30,2,,2,,2,,1,,1,3,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,,
전통시장,인정,경남,창원시,지귀시장,경상남도 창원시 의창구 봉곡동 80-14,경상남도 창원시 의창구 창이대로 205번길8-3,4,1,"3,326",,1,4,1,,,,,75,75,64,0,0,0,11,64,52,0,127,1,1,1,53,2,2,2,2,2,1,2,2,2,,1,1,1,1,1,27,1,29,2,,2,,1,1,2,,,1,,1,2,2,2,,2,2,2,2,2,2,2,,
전통시장,등록,경남,창원시,진동시장,경상남도 창원시 마산합포구 진동면 진동리237-11,경상남도 창원시 마산합포구 진동시장길 43-7,4,1,"1,160",,3,1,3,,,4,9,58,48,48,10,0,1,0,48,20,1,69,1,1,,48,1,2,2,2,2,2,2,2,1,1,1,1,1,5,1,5,1,5,2,,1,,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,인정,경남,창원시,진동전통시장,경상남도 창원시 마산합포구 진동면 진동리264-3,경상남도 창원시 마산합포구 진동면 진동시장길 62,4,1,"3,115",,3,3,3,,,4,9,84,70,50,14,0,20,20,50,29,20,119,1,1,,30,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,,1,2,1,1,1,,,1,,1,1,1,1,,2,2,2,2,2,1,2,,
전통시장,등록,경남,창원시,진해중부시장,경상남도 창원시 진해구 경화동 1164-1,경상남도 창원시 진해구 중초로 20 ,4,1,"3,290",,1,1,1,,,,,68,28,16,40,0,0,12,16,10,0,38,1,5,,10,1,2,2,2,2,2,2,1,1,1,1,8,1,7,1,1,1,1,2,,2,,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,,
전통시장,등록,경남,창원시,진해중앙시장,경상남도 창원시 진해구 벚꽃로 화천동 60-14,경상남도 창원시 진해구 벚꽃로 60번길 19-4,3,1,"6,669",,1,1,1,,,,,384,356,78,14,14,47,278,78,106,47,509,1,5,2,183,1,1,1,1,2,1,1,2,1,1,1,12,1,50,1,5,1,5,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,,
전통시장,등록,경남,창원시,창원기계공구상가,경상남도 창원시 팔용동 16-1,경상남도 창원시 의창구 창원대로 400,3,1,"4,000",,4,1,1,,,,,221,209,143,12,0,0,66,143,162,0,371,1,1,,151,1,2,2,2,2,2,2,2,1,5,1,20,1,50,1,10,1,3,2,,1,,1,4,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,,
전통시장,인정,경남,창원시,창원도계부부시장,경상남도 창원시 의창구 도계동 400-1,경상남도 창원시 의창구 원이대로 69번길 20,4,1,"9,572",,4,1,1,,,,,93,89,88,4,0,15,1,88,29,15,133,1,1,1,89,1,2,1,2,2,2,2,2,2,,1,10,1,15,1,10,1,10,2,,1,,1,1,1,1,1,1,1,2,1,1,1,1,,1,2,1,1,1,2,,
전통시장,등록,경남,창원시,창원캔버라상가,경상남도 창원시 성산구 중앙동97-6,경상남도 창원시 성산구 중앙대로61번길 4,4,1,"2,942",,1,1,1,,,,,38,25,25,3,10,0,0,25,17,0,42,1,1,,25,1,2,2,2,2,2,2,2,1,1,1,10,1,20,1,10,1,80,1,1,1,,1,4,1,1,1,1,1,1,1,1,1,1,,2,1,2,2,1,2,,
전통시장,등록,경남,창원시,창원코아상가,경상남도 창원시 성산구 상남동 73-4,경상남도 창원시 성산구 상남로 71,3,1,"2,946",,4,1,1,,,,,140,136,91,4,0,0,45,91,261,0,397,1,1,11,60,1,2,2,2,2,1,2,2,1,1,1,5,1,5,1,4,1,2,2,,1,,1,1,2,1,1,1,1,1,1,1,1,,2,2,2,1,2,1,2,,
전통시장,등록,경남,창원시,코오롱타운상가,경상남도 창원시 회원구 내서읍 호계리 10,경상남도 창원시 회원구 내서읍 호원로361-2,4,1,"3,630",,4,1,1,,,,,75,70,45,5,0,0,25,45,21,0,91,1,1,4,50,1,1,2,2,2,2,2,2,1,1,1,30,1,85,1,201,1,30,2,,1,,1,6,2,1,1,1,1,1,1,1,1,,2,2,2,2,2,1,2,,
